trans_id,promotion_type,promotion_id,promotion_code,promotion_name,campaign_period_start,campaign_period_end,promotion_create_date,promotion_update_date,conditions,condition_headline_level_1,condition_headline_level_2,short_description,condition_no,condition_criteria,tier_spending_condition,condition_building,main_reward_type,main_reward_value,main_reward_usage_condition,included_list_category_code,include_list_category_name,included_list_brand_code,include_list_brand_name,include_list_tenant_id,include_list_tenant_name,excluded_list_category_code,exclude_list_category_name,excluded_list_brand_code,exclude_list_brand_name,exclude_list_tenant_id,exclude_list_tenant_name,category_criteria_created_date,category_criteria_updated_date,terms_and_conditions,artwork/key_visual,customer_artwork,headline_level_1,multiple_promotion_eligibility_(extra_flag)
67f4eb0bd63bd97b51a78911_67f4eb0bd63bd97b51a7891e,Bank,67f4eb0bd63bd97b51a78911,CMP-25-00405,[Tourist] ** GC ลอทใหม่ ** ONESIAM x Rewarding travel moments in THAILAND with Mastercard 2025,2025-04-10 00:00:00.000 +0700,2026-01-20 23:59:59.999 +0700,2025-04-08 16:23:23.623 +0700,2025-06-25 13:09:49.311 +0700,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) ",,,,67f4eb0bd63bd97b51a7891e,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) ",15000,"SC,SD,SPD",PHYSICAL_GIFT_CARD,1000,,,,,,,,,,,,,,,,,,,,TRUE
67f4eb0bd63bd97b51a78911_67f4eb0bd63bd97b51a7891c,Bank,67f4eb0bd63bd97b51a78911,CMP-25-00405,[Tourist] ** GC ลอทใหม่ ** ONESIAM x Rewarding travel moments in THAILAND with Mastercard 2025,2025-04-10 00:00:00.000 +0700,2026-01-20 23:59:59.999 +0700,2025-04-08 16:23:23.623 +0700,2025-06-25 13:09:49.311 +0700,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) ",,,,67f4eb0bd63bd97b51a7891c,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) ",15000,"SC,SD,SPD",PHYSICAL_GIFT_CARD,1000,,,,,,,,,,,,,,,,,,,,TRUE
6786410d896f2591ddd643cb_678773c5c669753d7b8dcbfa,Mall/VIZ/Platinum,6786410d896f2591ddd643cb,CMP-25-00055,[Tourist] ONESIAM x Rewarding travel moments in THAILAND with Mastercard 2025,2025-01-21 00:00:00.000 +0700,2026-01-20 23:59:59.999 +0700,2025-01-14 17:48:45.924 +0700,2025-06-24 20:10:26.087 +0700,"ใช้จ่ายผ่านบัตร Mastercard 5,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport 
รับฟรี : GC 250 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป)  (2 สิทธิ์/คน/วัน )			
",,,,678773c5c669753d7b8dcbfa,"ใช้จ่ายผ่านบัตร Mastercard 5,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport 
รับฟรี : GC 250 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป)  (2 สิทธิ์/คน/วัน )			
",5000,,,,,,,,,,,,,,,,,,,,,,,TRUE
6786410d896f2591ddd643cb_678f6cd1896f2591dd484e61,Mall/VIZ/Platinum,6786410d896f2591ddd643cb,CMP-25-00055,[Tourist] ONESIAM x Rewarding travel moments in THAILAND with Mastercard 2025,2025-01-21 00:00:00.000 +0700,2026-01-20 23:59:59.999 +0700,2025-01-14 17:48:45.924 +0700,2025-06-24 20:10:26.087 +0700,"ใช้จ่ายผ่านบัตร Mastercard 5,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport 
รับฟรี : GC 250 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป)  (2 สิทธิ์/คน/วัน )			
",,,,678f6cd1896f2591dd484e61,"ใช้จ่ายผ่านบัตร Mastercard 5,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport 
รับฟรี : GC 250 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป)  (2 สิทธิ์/คน/วัน )			
",5000,"SC,SD,SPD",PHYSICAL_GIFT_CARD,250,,,,,,,,,,,,,,,,,,,,TRUE
6786410d896f2591ddd643cb_678f6cd1896f2591dd484e66,Mall/VIZ/Platinum,6786410d896f2591ddd643cb,CMP-25-00055,[Tourist] ONESIAM x Rewarding travel moments in THAILAND with Mastercard 2025,2025-01-21 00:00:00.000 +0700,2026-01-20 23:59:59.999 +0700,2025-01-14 17:48:45.924 +0700,2025-06-24 20:10:26.087 +0700,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) 400 รางวัล (2 สิทธิ์/คน /วัน )	",,,,678f6cd1896f2591dd484e66,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) 400 รางวัล (2 สิทธิ์/คน /วัน )	",15000,"SC,SD,SPD",PHYSICAL_GIFT_CARD,1000,,,,,,,,,,,,,,,,,,,,TRUE
6786410d896f2591ddd643cb_678773c5c669753d7b8dcc03,Mall/VIZ/Platinum,6786410d896f2591ddd643cb,CMP-25-00055,[Tourist] ONESIAM x Rewarding travel moments in THAILAND with Mastercard 2025,2025-01-21 00:00:00.000 +0700,2026-01-20 23:59:59.999 +0700,2025-01-14 17:48:45.924 +0700,2025-06-24 20:10:26.087 +0700,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) 400 รางวัล (2 สิทธิ์/คน /วัน )	",,,,678773c5c669753d7b8dcc03,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) 400 รางวัล (2 สิทธิ์/คน /วัน )	",15000,,,,,,,,,,,,,,,,,,,,,,,FALSE
6786410d896f2591ddd643cb_678f6cd1896f2591dd484e64,Mall/VIZ/Platinum,6786410d896f2591ddd643cb,CMP-25-00055,[Tourist] ONESIAM x Rewarding travel moments in THAILAND with Mastercard 2025,2025-01-21 00:00:00.000 +0700,2026-01-20 23:59:59.999 +0700,2025-01-14 17:48:45.924 +0700,2025-06-24 20:10:26.087 +0700,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) 400 รางวัล (2 สิทธิ์/คน /วัน )	",,,,678f6cd1896f2591dd484e64,"ใช้จ่ายผ่านบัตร Mastercard 15,000 บาทขึ้นไป (ภายใน 1 วัน) + แสดง Passport	รับฟรี : GC 1,000 บาท (ไม่กำหนดขั้นต่ำในการใช้จ่ายครั้งถัดไป) 400 รางวัล (2 สิทธิ์/คน /วัน )	",15000,"SC,SD,SPD",PHYSICAL_GIFT_CARD,1000,,,,,,,,,,,,,,,,,,,,TRUE
66f12220c669753d7bdac89c_66f12f9ec669753d7bdcd9de,GiveAway,66f12220c669753d7bdac89c,CMP-24-00821,SPO - UOB Convert EDC  ,2024-10-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2024-09-23 15:09:04.961 +0700,2025-04-09 11:04:26.347 +0700,SPO - UOB Convert EDC : 100 ONESIAM Coins,,,,66f12f9ec669753d7bdcd9de,SPO - UOB Convert EDC : 100 ONESIAM Coins,,SPO,VIZ_COINS,100,,,,,,,,,,,,,,,,,,,,FALSE
68230e6b8f371c7f8693d154_68230e6b8f371c7f8693d156,Tourist,68230e6b8f371c7f8693d154,CMP-25-00496,[Tourist] * New Campaign * ICONSIAM x AliPay x Amazing Thailand Card 2025,2025-05-13 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2025-05-13 16:18:35.217 +0700,2025-05-13 16:40:41.919 +0700,"โปรโมชั่น : นักท่องเที่ยวต่างชาติสมัครบัตร AliPay x Amazing Thailand Card และแสดงหลักฐานการสมัครที่จุดแลกรับ
รับทันที : บัตร Siam Gift Card ใบละ 200 บาท (สำหรับใช้ขั้นต่ำครั้ง ถัดไป 1,000 บาท)
ที่ร้านอาหารและเครื่องดื่มที่ร่วมรายการ ใน ICONSIAM
จำนวนสิทธิ 300 สิทธิ/เดือน
รวมสิทธิทั้งหมด 1,200 สิทธิ ",,,,68230e6b8f371c7f8693d156,"โปรโมชั่น : นักท่องเที่ยวต่างชาติสมัครบัตร AliPay x Amazing Thailand Card และแสดงหลักฐานการสมัครที่จุดแลกรับ
รับทันที : บัตร Siam Gift Card ใบละ 200 บาท (สำหรับใช้ขั้นต่ำครั้ง ถัดไป 1,000 บาท)
ที่ร้านอาหารและเครื่องดื่มที่ร่วมรายการ ใน ICONSIAM
จำนวนสิทธิ 300 สิทธิ/เดือน
รวมสิทธิทั้งหมด 1,200 สิทธิ ",0,ICON,PHYSICAL_GIFT_CARD,200,,,,,,,,,,,,,,,,,,,,FALSE
66cd85f9c669753d7bc0fa3d_66cd86ddc669753d7bc10f32,GiveAway,66cd85f9c669753d7bc0fa3d,CMP-24-00702,SD - KBank Convert EDC ,2024-09-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2024-08-27 14:53:29.654 +0700,2025-05-11 16:20:33.087 +0700,"SD - KBank Convert EDC : 1,000 ONESIAM Coins",,,,66cd86ddc669753d7bc10f32,"SD - KBank Convert EDC : 1,000 ONESIAM Coins",,SD,VIZ_COINS,1000,,,,,,,,,,,,,,,,,,,,FALSE
66cd52e8896f2591dd25ea6f_66cd53d0896f2591dd260936,GiveAway,66cd52e8896f2591dd25ea6f,CMP-24-00693,SPD - SCB CardX Convert EDC,2024-09-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2024-08-27 11:15:36.805 +0700,2025-06-25 11:05:01.917 +0700,"SPD - SCB CardX Convert EDC : 1,000 ONESIAM Coins",,,,66cd53d0896f2591dd260936,"SPD - SCB CardX Convert EDC : 1,000 ONESIAM Coins",,SPD,VIZ_COINS,1000,,,,,,,,,,,,,,,,,,,,FALSE
66cd7e8cc669753d7bc02d8e_66cd807ac669753d7bc05348,GiveAway,66cd7e8cc669753d7bc02d8e,CMP-24-00699,SC- UOB Convert EDC,2024-09-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2024-08-27 14:21:48.584 +0700,2025-06-24 18:18:01.646 +0700,SC - UOB Convert EDC : 500 ONESIAM Coins,,,,66cd807ac669753d7bc05348,SC - UOB Convert EDC : 500 ONESIAM Coins,,SC,VIZ_COINS,500,,,,,,,,,,,,,,,,,,,,FALSE
67ab2862896f2591ddd39beb_67ab28e6896f2591ddd3a24e,GiveAway,67ab2862896f2591ddd39beb,CMP-25-00154,(Tourist ) KOLs - Influencer จาก ททท.,2025-02-14 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2025-02-11 17:37:22.291 +0700,2025-05-24 12:09:27.374 +0700,"บัตร SPD Siam Gift Card มูลค่า 5,000 บาท จำนวน 1 ใบ / คน ",,,,67ab28e6896f2591ddd3a24e,"บัตร SPD Siam Gift Card มูลค่า 5,000 บาท จำนวน 1 ใบ / คน ",,SPD,PHYSICAL_GIFT_CARD,5000,,,,,,,,,,,,,,,,,,,,FALSE
66cc2f18c669753d7baf4025_66cc3504c669753d7bafc542,GiveAway,66cc2f18c669753d7baf4025,CMP-24-00685,ICONSIAM - UOB Convert EDC ,2024-09-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2024-08-26 14:30:32.100 +0700,2025-06-25 18:08:06.341 +0700,"ICONSIAM - UOB Convert EDC : 1,000 ONESIAM Coins",,,,66cc3504c669753d7bafc542,"ICONSIAM - UOB Convert EDC : 1,000 ONESIAM Coins",,ICON,VIZ_COINS,1000,,,,,,,,,,,,,,,,,,,,FALSE
67f8c18fd63bd97b51e55fc6_67f8c1ef2f95fec166cd0d9f,Tourist,67f8c18fd63bd97b51e55fc6,CMP-25-00417,ONESIAM Global X Starlux Airlines,2025-04-17 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2025-04-11 14:15:27.303 +0700,2025-06-25 20:42:35.349 +0700,"[Coupon %Arabica at Siam Discovery]
ผู้โดยสารชาวต่างชาติ แสดง Boarding pass จากสายการบิน STARLUX Airlines และมียอดการใช้จ่ายขั้นต่ำ 2000 บาท ขึ้นไป รับฟรี คูปองกาแฟ จากร้าน %Arabica (ใช้ได้ที่สาขา สยามดิสคัฟเวอรี่ และไอคอนสยาม)",,,,67f8c1ef2f95fec166cd0d9f,"[Coupon %Arabica at Siam Discovery]
ผู้โดยสารชาวต่างชาติ แสดง Boarding pass จากสายการบิน STARLUX Airlines และมียอดการใช้จ่ายขั้นต่ำ 2000 บาท ขึ้นไป รับฟรี คูปองกาแฟ จากร้าน %Arabica (ใช้ได้ที่สาขา สยามดิสคัฟเวอรี่ และไอคอนสยาม)",2000,"SC,SD,SPD,ICON,ICS",VOUCHER_CODE,145,,,,,,,,,,,,,,,,,,,,FALSE
6780f6ba896f2591dd8d9cf0_6780f745896f2591dd8dbd4d,GiveAway,6780f6ba896f2591dd8d9cf0,CMP-25-00036,Exclusive Welcome Voucher for international Hotel guests 2025,2025-01-16 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2025-01-10 17:30:18.248 +0700,2025-06-25 20:43:01.250 +0700,"Hotel Gift card 500 บาท min 3,000",,,,6780f745896f2591dd8dbd4d,"Hotel Gift card 500 บาท min 3,000",,,,,,,,,,,,,,,,,,,,,,,,FALSE
67766947c669753d7bdf8684_67766947c669753d7bdf8686,Mall/VIZ/Platinum,67766947c669753d7bdf8684,CMP-25-00008,[Tourist] ICONSIAM  x Visa International 2025 ,2025-01-03 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2025-01-02 17:24:07.372 +0700,2025-06-25 21:56:10.838 +0700,"[ICONSIAM] 
Mechanic: 1. ใช้จ่ายผ่านบัตร VISA 4,000 บาทขึ้นไปต่อใบเสร็จ + แสดง copy of passport            									
รับฟรี: บัตร Siam Gift Card มูลค่า 200 บาท 1 ใบ ",,,,67766947c669753d7bdf8686,"[ICONSIAM] 
Mechanic: 1. ใช้จ่ายผ่านบัตร VISA 4,000 บาทขึ้นไปต่อใบเสร็จ + แสดง copy of passport            									
รับฟรี: บัตร Siam Gift Card มูลค่า 200 บาท 1 ใบ ",4000,ICON,VOUCHER_CODE,200,,,,,,,,,,,,,,,,,,,,TRUE
67dbe1cb77d2ab4b69c1026e_67e3e014e623d6f44decbad2,Tourist,67dbe1cb77d2ab4b69c1026e,CMP-25-00321,[Tourist] ONESIAM x Explore to Earn ,2025-04-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2025-03-20 16:37:15.752 +0700,2025-06-23 18:23:50.570 +0700,GC SD 100 THB,,,,67e3e014e623d6f44decbad2,GC SD 100 THB,0,"SC,SD,SPD",PHYSICAL_GIFT_CARD,100,,,,,,,,,,,,,,,,,,,,FALSE
66f12220c669753d7bdac89c_66f12f9ec669753d7bdcd9e4,GiveAway,66f12220c669753d7bdac89c,CMP-24-00821,SPO - UOB Convert EDC  ,2024-10-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2024-09-23 15:09:04.961 +0700,2025-04-09 11:04:26.347 +0700,"SPO - UOB Convert EDC : 1,000 ONESIAM Coins",,,,66f12f9ec669753d7bdcd9e4,"SPO - UOB Convert EDC : 1,000 ONESIAM Coins",,SPO,VIZ_COINS,1000,,,,,,,,,,,,,,,,,,,,FALSE
66cc38e9896f2591dd1baa8e_66cc399cc669753d7bb071fd,GiveAway,66cc38e9896f2591dd1baa8e,CMP-24-00687,ICONSIAM - KBank Convert EDC,2024-09-01 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2024-08-26 15:12:25.947 +0700,2025-06-13 20:37:17.316 +0700,"ICONSIAM - KBank Convert EDC : 1,000 ONESIAM Coins",,,,66cc399cc669753d7bb071fd,"ICONSIAM - KBank Convert EDC : 1,000 ONESIAM Coins",,ICON,VIZ_COINS,1000,,,,,,,,,,,,,,,,,,,,FALSE
68230ea0ef55058fb269fff7_68230ea0ef55058fb269fff9,Tourist,68230ea0ef55058fb269fff7,CMP-25-00497,[Tourist] **New Campaign** Siam Paragon x AliPay x Amazing Thailand Card 2025,2025-05-13 00:00:00.000 +0700,2025-12-31 23:59:59.999 +0700,2025-05-13 16:19:28.446 +0700,2025-05-13 16:41:42.493 +0700,"บัตร Siam Gift Card ใบละ 200 บาท (สำหรับใช้ขั้นต่ำครั้ง ถัดไป 1,000 บาท) ที่ร้านอาหารและเครื่องดื่มที่ร่วมรายการ ในสยามพารากอน, สยามเซ็นเตอร์ และสยามดิสคัฟเวอรี
- จำนวนสิทธิ 300 สิทธิ/เดือน  /  รวมสิทธิทั้งหมด 1,200 สิทธิ",,,,68230ea0ef55058fb269fff9,"บัตร Siam Gift Card ใบละ 200 บาท (สำหรับใช้ขั้นต่ำครั้ง ถัดไป 1,000 บาท) ที่ร้านอาหารและเครื่องดื่มที่ร่วมรายการ ในสยามพารากอน, สยามเซ็นเตอร์ และสยามดิสคัฟเวอรี
- จำนวนสิทธิ 300 สิทธิ/เดือน  /  รวมสิทธิทั้งหมด 1,200 สิทธิ",0,"SC,SD,SPD",PHYSICAL_GIFT_CARD,200,,,,,,,,,,,,,,,,,,,,FALSE
